,filename,line_number,data_prob,derived_prob,group_prob,header_prob,metadata_prob,notes_prob,label,predicted
2250,C10042_C10042.csv,10,0.92,0.01,0.0,0.0,0.0,0.07,derived,data
2251,C10042_C10042.csv,11,0.97,0.02,0.0,0.0,0.0,0.01,data,data
2252,C10042_C10042.csv,12,0.99,0.0,0.0,0.0,0.0,0.01,data,data
2253,C10042_C10042.csv,13,0.98,0.01,0.0,0.0,0.0,0.01,data,data
2254,C10042_C10042.csv,14,0.97,0.01,0.0,0.0,0.0,0.02,data,data
2255,C10042_C10042.csv,15,0.96,0.0,0.0,0.0,0.0,0.04,data,data
2256,C10042_C10042.csv,16,0.95,0.04,0.0,0.0,0.0,0.01,data,data
2257,C10042_C10042.csv,17,0.0,0.0,0.0,0.0,0.0,1.0,group,notes
2258,C10042_C10042.csv,18,0.0,0.0,0.01,0.0,0.01,0.98,notes,notes
2259,C10042_C10042.csv,19,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
2260,C10042_C10042.csv,20,0.08,0.0,0.02,0.0,0.1,0.8,notes,notes
2261,C10047_C10047.csv,0,0.03,0.0,0.0,0.01,0.89,0.07,metadata,metadata
2262,C10047_C10047.csv,1,0.08,0.0,0.09,0.21,0.59,0.03,metadata,metadata
2263,C10047_C10047.csv,2,0.15,0.0,0.17,0.12,0.51,0.05,metadata,metadata
2264,C10047_C10047.csv,3,0.15,0.02,0.0,0.83,0.0,0.0,header,header
2265,C10047_C10047.csv,4,0.73,0.05,0.0,0.19,0.02,0.01,data,data
2266,C10047_C10047.csv,5,0.89,0.04,0.0,0.03,0.01,0.03,data,data
2267,C10047_C10047.csv,6,0.93,0.04,0.0,0.02,0.0,0.01,data,data
2268,C10047_C10047.csv,7,0.98,0.02,0.0,0.0,0.0,0.0,data,data
2269,C10047_C10047.csv,8,0.97,0.03,0.0,0.0,0.0,0.0,data,data
2270,C10047_C10047.csv,9,0.97,0.03,0.0,0.0,0.0,0.0,data,data
2271,C10047_C10047.csv,10,0.97,0.03,0.0,0.0,0.0,0.0,data,data
2272,C10047_C10047.csv,11,0.97,0.03,0.0,0.0,0.0,0.0,data,data
2273,C10047_C10047.csv,12,0.97,0.03,0.0,0.0,0.0,0.0,data,data
2274,C10047_C10047.csv,13,0.98,0.02,0.0,0.0,0.0,0.0,data,data
2275,C10047_C10047.csv,14,0.97,0.03,0.0,0.0,0.0,0.0,data,data
2276,C10047_C10047.csv,15,0.97,0.03,0.0,0.0,0.0,0.0,data,data
2277,C10047_C10047.csv,16,0.98,0.02,0.0,0.0,0.0,0.0,data,data
2278,C10047_C10047.csv,17,0.98,0.02,0.0,0.0,0.0,0.0,data,data
2279,C10047_C10047.csv,18,0.98,0.02,0.0,0.0,0.0,0.0,data,data
2280,C10047_C10047.csv,19,0.97,0.03,0.0,0.0,0.0,0.0,data,data
2281,C10047_C10047.csv,20,0.99,0.01,0.0,0.0,0.0,0.0,data,data
2282,C10047_C10047.csv,21,0.97,0.03,0.0,0.0,0.0,0.0,data,data
2283,C10047_C10047.csv,22,0.97,0.03,0.0,0.0,0.0,0.0,data,data
2284,C10047_C10047.csv,23,0.91,0.09,0.0,0.0,0.0,0.0,derived,data
2285,C10047_C10047.csv,24,0.33,0.03,0.2,0.04,0.01,0.39,group,notes
2286,C10047_C10047.csv,25,0.92,0.08,0.0,0.0,0.0,0.0,derived,data
2287,C10047_C10047.csv,26,0.11,0.0,0.05,0.0,0.0,0.84,group,notes
2288,C10047_C10047.csv,27,0.0,0.0,0.0,0.0,0.01,0.99,notes,notes
2289,C10108_C10108.csv,0,0.06,0.0,0.07,0.08,0.62,0.17,metadata,metadata
2290,C10108_C10108.csv,1,0.48,0.0,0.06,0.34,0.07,0.05,header,data
2291,C10108_C10108.csv,2,0.6,0.02,0.06,0.01,0.16,0.15,data,data
2292,C10108_C10108.csv,3,0.4,0.0,0.09,0.01,0.21,0.29,data,data
2293,C10108_C10108.csv,4,0.39,0.02,0.07,0.04,0.1,0.38,data,data
2294,C10108_C10108.csv,5,0.46,0.01,0.07,0.03,0.06,0.37,data,data
2295,C10108_C10108.csv,6,0.37,0.01,0.04,0.03,0.07,0.48,data,notes
2296,C10108_C10108.csv,7,0.32,0.01,0.03,0.03,0.02,0.59,data,notes
2297,C10108_C10108.csv,8,0.28,0.01,0.04,0.02,0.07,0.58,data,notes
2298,C10108_C10108.csv,9,0.21,0.01,0.04,0.01,0.04,0.69,data,notes
2299,C10108_C10108.csv,10,0.2,0.02,0.04,0.01,0.06,0.67,data,notes
2300,C10108_C10108.csv,11,0.17,0.0,0.01,0.02,0.03,0.77,data,notes
2301,C10108_C10108.csv,12,0.32,0.16,0.01,0.03,0.02,0.46,data,notes
2302,C10108_C10108.csv,13,0.11,0.1,0.01,0.01,0.05,0.72,data,notes
2303,C10133_C10133.csv,0,0.01,0.0,0.0,0.0,0.99,0.0,metadata,metadata
2304,C10133_C10133.csv,1,0.0,0.0,0.01,0.99,0.0,0.0,header,header
2305,C10133_C10133.csv,2,0.49,0.29,0.01,0.21,0.0,0.0,derived,data
2306,C10133_C10133.csv,3,0.83,0.16,0.0,0.01,0.0,0.0,derived,data
2307,C10133_C10133.csv,4,0.53,0.01,0.21,0.08,0.09,0.08,group,data
2308,C10133_C10133.csv,5,0.81,0.07,0.0,0.08,0.01,0.03,data,data
2309,C10133_C10133.csv,6,0.99,0.01,0.0,0.0,0.0,0.0,data,data
2310,C10133_C10133.csv,7,0.98,0.02,0.0,0.0,0.0,0.0,data,data
2311,C10133_C10133.csv,8,0.98,0.02,0.0,0.0,0.0,0.0,data,data
2312,C10133_C10133.csv,9,1.0,0.0,0.0,0.0,0.0,0.0,data,data
2313,C10133_C10133.csv,10,0.98,0.02,0.0,0.0,0.0,0.0,data,data
2314,C10133_C10133.csv,11,0.79,0.21,0.0,0.0,0.0,0.0,derived,data
2315,C10133_C10133.csv,12,0.35,0.0,0.35,0.05,0.06,0.19,group,data
2316,C10133_C10133.csv,13,0.82,0.07,0.0,0.07,0.01,0.03,data,data
2317,C10133_C10133.csv,14,0.99,0.01,0.0,0.0,0.0,0.0,data,data
2318,C10133_C10133.csv,15,1.0,0.0,0.0,0.0,0.0,0.0,data,data
2319,C10133_C10133.csv,16,0.98,0.02,0.0,0.0,0.0,0.0,data,data
2320,C10133_C10133.csv,17,1.0,0.0,0.0,0.0,0.0,0.0,data,data
2321,C10133_C10133.csv,18,0.94,0.05,0.0,0.0,0.0,0.01,data,data
2322,C10133_C10133.csv,19,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
2323,C10133_C10133.csv,20,0.0,0.0,0.01,0.0,0.0,0.99,notes,notes
2324,C10133_C10133.csv,21,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
2325,C10133_C10133.csv,22,0.05,0.0,0.01,0.0,0.27,0.67,notes,notes
2326,C10015_C10015.csv,0,0.0,0.0,0.01,0.0,0.98,0.01,metadata,metadata
2327,C10015_C10015.csv,1,0.02,0.0,0.06,0.04,0.85,0.03,metadata,metadata
2328,C10015_C10015.csv,2,0.12,0.0,0.07,0.07,0.68,0.06,metadata,metadata
2329,C10015_C10015.csv,3,0.55,0.05,0.02,0.36,0.01,0.01,header,data
2330,C10015_C10015.csv,4,0.88,0.08,0.0,0.01,0.03,0.0,data,data
2331,C10015_C10015.csv,5,0.95,0.03,0.0,0.02,0.0,0.0,data,data
2332,C10015_C10015.csv,6,0.18,0.82,0.0,0.0,0.0,0.0,derived,derived
2333,C10015_C10015.csv,7,0.0,0.0,0.0,0.0,0.02,0.98,notes,notes
2334,C10165_C10165.csv,0,0.0,0.0,0.0,0.0,0.99,0.01,metadata,metadata
2335,C10165_C10165.csv,1,0.08,0.0,0.11,0.02,0.71,0.08,metadata,metadata
2336,C10165_C10165.csv,2,0.18,0.0,0.09,0.07,0.63,0.03,metadata,metadata
2337,C10165_C10165.csv,3,0.58,0.05,0.02,0.33,0.0,0.02,header,data
2338,C10165_C10165.csv,4,0.99,0.01,0.0,0.0,0.0,0.0,data,data
2339,C10165_C10165.csv,5,0.98,0.01,0.0,0.01,0.0,0.0,data,data
2340,C10165_C10165.csv,6,0.12,0.87,0.0,0.0,0.0,0.01,derived,derived
2341,C10165_C10165.csv,7,0.01,0.0,0.0,0.0,0.01,0.98,notes,notes
2342,C10174_C10174.csv,0,0.06,0.0,0.01,0.02,0.87,0.04,metadata,metadata
2343,C10174_C10174.csv,1,0.04,0.0,0.03,0.57,0.34,0.02,metadata,header
2344,C10174_C10174.csv,2,0.05,0.0,0.0,0.95,0.0,0.0,header,header
2345,C10174_C10174.csv,3,0.83,0.17,0.0,0.0,0.0,0.0,derived,data
2346,C10174_C10174.csv,4,0.95,0.05,0.0,0.0,0.0,0.0,data,data
2347,C10174_C10174.csv,5,0.93,0.07,0.0,0.0,0.0,0.0,data,data
2348,C10174_C10174.csv,6,0.99,0.01,0.0,0.0,0.0,0.0,data,data
2349,C10174_C10174.csv,7,0.82,0.18,0.0,0.0,0.0,0.0,data,data
2350,C10174_C10174.csv,8,0.95,0.05,0.0,0.0,0.0,0.0,derived,data
2351,C10174_C10174.csv,9,0.97,0.03,0.0,0.0,0.0,0.0,data,data
2352,C10174_C10174.csv,10,0.98,0.02,0.0,0.0,0.0,0.0,data,data
2353,C10174_C10174.csv,11,0.96,0.04,0.0,0.0,0.0,0.0,data,data
2354,C10174_C10174.csv,12,0.92,0.08,0.0,0.0,0.0,0.0,data,data
2355,C10174_C10174.csv,13,0.97,0.03,0.0,0.0,0.0,0.0,data,data
2356,C10174_C10174.csv,14,0.85,0.15,0.0,0.0,0.0,0.0,data,data
2357,C10174_C10174.csv,15,0.94,0.06,0.0,0.0,0.0,0.0,derived,data
2358,C10174_C10174.csv,16,0.95,0.05,0.0,0.0,0.0,0.0,data,data
2359,C10174_C10174.csv,17,0.92,0.02,0.0,0.06,0.0,0.0,data,data
2360,C10174_C10174.csv,18,0.94,0.06,0.0,0.0,0.0,0.0,data,data
2361,C10174_C10174.csv,19,0.95,0.05,0.0,0.0,0.0,0.0,data,data
2362,C10174_C10174.csv,20,1.0,0.0,0.0,0.0,0.0,0.0,derived,data
2363,C10174_C10174.csv,21,0.89,0.11,0.0,0.0,0.0,0.0,data,data
2364,C10174_C10174.csv,22,0.92,0.07,0.0,0.01,0.0,0.0,data,data
2365,C10174_C10174.csv,23,0.94,0.05,0.0,0.01,0.0,0.0,data,data
2366,C10174_C10174.csv,24,0.95,0.05,0.0,0.0,0.0,0.0,data,data
2367,C10174_C10174.csv,25,0.98,0.02,0.0,0.0,0.0,0.0,data,data
2368,C10174_C10174.csv,26,0.84,0.16,0.0,0.0,0.0,0.0,data,data
2369,C10174_C10174.csv,27,0.89,0.11,0.0,0.0,0.0,0.0,data,data
2370,C10174_C10174.csv,28,1.0,0.0,0.0,0.0,0.0,0.0,data,data
2371,C10174_C10174.csv,29,0.89,0.11,0.0,0.0,0.0,0.0,data,data
2372,C10174_C10174.csv,30,0.99,0.01,0.0,0.0,0.0,0.0,data,data
2373,C10174_C10174.csv,31,0.82,0.18,0.0,0.0,0.0,0.0,data,data
2374,C10174_C10174.csv,32,0.12,0.0,0.13,0.0,0.01,0.74,notes,notes
2375,C10174_C10174.csv,33,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
2376,C10174_C10174.csv,34,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
2377,C10174_C10174.csv,35,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
2378,C10174_C10174.csv,36,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
2379,C10174_C10174.csv,37,0.02,0.0,0.0,0.01,0.02,0.95,notes,notes
2380,C10017_C10017.csv,0,0.04,0.0,0.03,0.03,0.77,0.13,metadata,metadata
2381,C10017_C10017.csv,1,0.08,0.03,0.13,0.23,0.42,0.11,metadata,metadata
2382,C10017_C10017.csv,2,0.23,0.02,0.01,0.68,0.03,0.03,header,header
2383,C10017_C10017.csv,3,0.82,0.17,0.0,0.01,0.0,0.0,derived,data
2384,C10017_C10017.csv,4,0.98,0.02,0.0,0.0,0.0,0.0,derived,data
2385,C10017_C10017.csv,5,0.94,0.06,0.0,0.0,0.0,0.0,data,data
2386,C10017_C10017.csv,6,0.91,0.09,0.0,0.0,0.0,0.0,data,data
2387,C10017_C10017.csv,7,0.94,0.06,0.0,0.0,0.0,0.0,data,data
2388,C10017_C10017.csv,8,0.95,0.05,0.0,0.0,0.0,0.0,data,data
2389,C10017_C10017.csv,9,0.94,0.06,0.0,0.0,0.0,0.0,data,data
2390,C10017_C10017.csv,10,0.87,0.13,0.0,0.0,0.0,0.0,data,data
2391,C10017_C10017.csv,11,0.94,0.06,0.0,0.0,0.0,0.0,data,data
2392,C10017_C10017.csv,12,0.94,0.06,0.0,0.0,0.0,0.0,data,data
2393,C10017_C10017.csv,13,0.93,0.05,0.0,0.02,0.0,0.0,data,data
2394,C10017_C10017.csv,14,0.96,0.04,0.0,0.0,0.0,0.0,data,data
2395,C10017_C10017.csv,15,0.96,0.04,0.0,0.0,0.0,0.0,data,data
2396,C10017_C10017.csv,16,0.07,0.0,0.0,0.0,0.01,0.92,notes,notes
2397,C10017_C10017.csv,17,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
2398,C10017_C10017.csv,18,0.02,0.0,0.0,0.0,0.0,0.98,notes,notes
2399,C10147_C10147.csv,0,0.06,0.0,0.01,0.01,0.82,0.1,metadata,metadata
2400,C10147_C10147.csv,1,0.12,0.01,0.01,0.37,0.41,0.08,metadata,metadata
2401,C10147_C10147.csv,2,0.09,0.0,0.01,0.84,0.02,0.04,header,header
2402,C10147_C10147.csv,3,0.22,0.02,0.27,0.3,0.15,0.04,group,header
2403,C10147_C10147.csv,4,0.24,0.76,0.0,0.0,0.0,0.0,derived,derived
2404,C10147_C10147.csv,5,0.96,0.04,0.0,0.0,0.0,0.0,data,data
2405,C10147_C10147.csv,6,1.0,0.0,0.0,0.0,0.0,0.0,data,data
2406,C10147_C10147.csv,7,0.26,0.74,0.0,0.0,0.0,0.0,derived,derived
2407,C10147_C10147.csv,8,0.98,0.02,0.0,0.0,0.0,0.0,data,data
2408,C10147_C10147.csv,9,0.99,0.01,0.0,0.0,0.0,0.0,data,data
2409,C10147_C10147.csv,10,0.97,0.03,0.0,0.0,0.0,0.0,data,data
2410,C10147_C10147.csv,11,0.93,0.07,0.0,0.0,0.0,0.0,data,data
2411,C10147_C10147.csv,12,0.0,0.0,0.01,0.0,0.0,0.99,notes,notes
2412,C10147_C10147.csv,13,0.07,0.0,0.0,0.01,0.12,0.8,notes,notes
2413,C10147_C10147.csv,14,0.03,0.0,0.0,0.0,0.01,0.96,notes,notes
2414,C10147_C10147.csv,15,0.07,0.0,0.03,0.01,0.16,0.73,notes,notes
2415,C10110_C10110.csv,0,0.02,0.0,0.03,0.01,0.94,0.0,metadata,metadata
2416,C10110_C10110.csv,1,0.11,0.02,0.13,0.71,0.02,0.01,header,header
2417,C10110_C10110.csv,2,0.13,0.01,0.0,0.84,0.01,0.01,header,header
2418,C10110_C10110.csv,3,0.59,0.28,0.0,0.11,0.01,0.01,data,data
2419,C10110_C10110.csv,4,0.96,0.04,0.0,0.0,0.0,0.0,data,data
2420,C10110_C10110.csv,5,0.97,0.03,0.0,0.0,0.0,0.0,data,data
2421,C10110_C10110.csv,6,0.9,0.1,0.0,0.0,0.0,0.0,data,data
2422,C10110_C10110.csv,7,0.98,0.02,0.0,0.0,0.0,0.0,data,data
2423,C10110_C10110.csv,8,0.93,0.06,0.0,0.01,0.0,0.0,data,data
2424,C10110_C10110.csv,9,0.98,0.02,0.0,0.0,0.0,0.0,data,data
2425,C10110_C10110.csv,10,0.99,0.01,0.0,0.0,0.0,0.0,data,data
2426,C10110_C10110.csv,11,0.87,0.12,0.0,0.01,0.0,0.0,data,data
2427,C10110_C10110.csv,12,0.94,0.04,0.0,0.02,0.0,0.0,data,data
2428,C10110_C10110.csv,13,0.98,0.02,0.0,0.0,0.0,0.0,data,data
2429,C10110_C10110.csv,14,0.96,0.04,0.0,0.0,0.0,0.0,data,data
2430,C10110_C10110.csv,15,1.0,0.0,0.0,0.0,0.0,0.0,data,data
2431,C10110_C10110.csv,16,0.97,0.03,0.0,0.0,0.0,0.0,data,data
2432,C10110_C10110.csv,17,0.98,0.02,0.0,0.0,0.0,0.0,data,data
2433,C10110_C10110.csv,18,1.0,0.0,0.0,0.0,0.0,0.0,data,data
2434,C10110_C10110.csv,19,0.97,0.02,0.0,0.01,0.0,0.0,data,data
2435,C10110_C10110.csv,20,1.0,0.0,0.0,0.0,0.0,0.0,data,data
2436,C10110_C10110.csv,21,1.0,0.0,0.0,0.0,0.0,0.0,data,data
2437,C10110_C10110.csv,22,0.98,0.02,0.0,0.0,0.0,0.0,data,data
2438,C10110_C10110.csv,23,1.0,0.0,0.0,0.0,0.0,0.0,data,data
2439,C10110_C10110.csv,24,0.99,0.01,0.0,0.0,0.0,0.0,data,data
2440,C10110_C10110.csv,25,0.99,0.01,0.0,0.0,0.0,0.0,data,data
2441,C10110_C10110.csv,26,1.0,0.0,0.0,0.0,0.0,0.0,data,data
2442,C10110_C10110.csv,27,0.91,0.08,0.0,0.01,0.0,0.0,data,data
2443,C10110_C10110.csv,28,0.99,0.01,0.0,0.0,0.0,0.0,data,data
2444,C10110_C10110.csv,29,1.0,0.0,0.0,0.0,0.0,0.0,data,data
2445,C10110_C10110.csv,30,0.99,0.01,0.0,0.0,0.0,0.0,data,data
2446,C10110_C10110.csv,31,0.98,0.01,0.0,0.01,0.0,0.0,data,data
2447,C10110_C10110.csv,32,0.97,0.03,0.0,0.0,0.0,0.0,data,data
2448,C10110_C10110.csv,33,0.96,0.04,0.0,0.0,0.0,0.0,data,data
2449,C10110_C10110.csv,34,0.97,0.03,0.0,0.0,0.0,0.0,data,data
2450,C10110_C10110.csv,35,0.28,0.09,0.05,0.02,0.03,0.53,notes,notes
2451,C10110_C10110.csv,36,0.05,0.0,0.0,0.0,0.04,0.91,notes,notes
2452,C10110_C10110.csv,37,0.1,0.0,0.01,0.02,0.05,0.82,notes,notes
2453,C10003_C10003.csv,0,0.08,0.0,0.04,0.09,0.76,0.03,metadata,metadata
2454,C10003_C10003.csv,1,0.29,0.01,0.03,0.56,0.04,0.07,header,header
2455,C10003_C10003.csv,2,0.91,0.09,0.0,0.0,0.0,0.0,derived,data
2456,C10003_C10003.csv,3,0.83,0.17,0.0,0.0,0.0,0.0,derived,data
2457,C10003_C10003.csv,4,0.84,0.16,0.0,0.0,0.0,0.0,data,data
2458,C10003_C10003.csv,5,0.91,0.09,0.0,0.0,0.0,0.0,data,data
2459,C10003_C10003.csv,6,0.92,0.08,0.0,0.0,0.0,0.0,derived,data
2460,C10003_C10003.csv,7,0.95,0.05,0.0,0.0,0.0,0.0,data,data
2461,C10003_C10003.csv,8,0.98,0.02,0.0,0.0,0.0,0.0,data,data
2462,C10003_C10003.csv,9,0.92,0.08,0.0,0.0,0.0,0.0,data,data
2463,C10003_C10003.csv,10,0.89,0.11,0.0,0.0,0.0,0.0,derived,data
2464,C10003_C10003.csv,11,0.99,0.01,0.0,0.0,0.0,0.0,data,data
2465,C10003_C10003.csv,12,0.95,0.05,0.0,0.0,0.0,0.0,data,data
2466,C10003_C10003.csv,13,0.93,0.07,0.0,0.0,0.0,0.0,data,data
2467,C10003_C10003.csv,14,0.9,0.1,0.0,0.0,0.0,0.0,derived,data
2468,C10003_C10003.csv,15,0.99,0.01,0.0,0.0,0.0,0.0,data,data
2469,C10003_C10003.csv,16,0.99,0.01,0.0,0.0,0.0,0.0,data,data
2470,C10003_C10003.csv,17,0.95,0.05,0.0,0.0,0.0,0.0,data,data
2471,C10003_C10003.csv,18,0.96,0.04,0.0,0.0,0.0,0.0,data,data
2472,C10003_C10003.csv,19,0.97,0.03,0.0,0.0,0.0,0.0,derived,data
2473,C10003_C10003.csv,20,0.98,0.02,0.0,0.0,0.0,0.0,data,data
2474,C10003_C10003.csv,21,0.92,0.08,0.0,0.0,0.0,0.0,data,data
2475,C10003_C10003.csv,22,0.98,0.02,0.0,0.0,0.0,0.0,data,data
2476,C10003_C10003.csv,23,0.88,0.12,0.0,0.0,0.0,0.0,derived,data
2477,C10003_C10003.csv,24,0.97,0.03,0.0,0.0,0.0,0.0,data,data
2478,C10003_C10003.csv,25,0.98,0.02,0.0,0.0,0.0,0.0,data,data
2479,C10003_C10003.csv,26,0.9,0.1,0.0,0.0,0.0,0.0,data,data
2480,C10003_C10003.csv,27,1.0,0.0,0.0,0.0,0.0,0.0,data,data
2481,C10003_C10003.csv,28,0.97,0.03,0.0,0.0,0.0,0.0,data,data
2482,C10003_C10003.csv,29,0.8,0.2,0.0,0.0,0.0,0.0,data,data
2483,C10003_C10003.csv,30,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
2484,C10003_C10003.csv,31,0.04,0.01,0.0,0.01,0.01,0.93,notes,notes
2485,C10098_C10098.csv,0,0.01,0.0,0.04,0.0,0.95,0.0,metadata,metadata
2486,C10098_C10098.csv,1,0.02,0.0,0.03,0.95,0.0,0.0,header,header
2487,C10098_C10098.csv,2,0.91,0.07,0.0,0.02,0.0,0.0,data,data
2488,C10098_C10098.csv,3,0.97,0.03,0.0,0.0,0.0,0.0,data,data
2489,C10098_C10098.csv,4,0.97,0.03,0.0,0.0,0.0,0.0,data,data
2490,C10098_C10098.csv,5,1.0,0.0,0.0,0.0,0.0,0.0,data,data
2491,C10098_C10098.csv,6,0.93,0.07,0.0,0.0,0.0,0.0,data,data
2492,C10098_C10098.csv,7,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
2493,C10098_C10098.csv,8,0.07,0.01,0.03,0.01,0.1,0.78,notes,notes
2494,C10024_C10024.csv,0,0.0,0.0,0.01,0.0,0.99,0.0,metadata,metadata
2495,C10024_C10024.csv,1,0.0,0.0,0.0,0.0,0.96,0.04,metadata,metadata
2496,C10024_C10024.csv,2,0.51,0.0,0.02,0.27,0.11,0.09,header,data
2497,C10024_C10024.csv,3,0.22,0.04,0.01,0.69,0.03,0.01,header,header
2498,C10024_C10024.csv,4,0.45,0.46,0.0,0.08,0.01,0.0,data,derived
2499,C10024_C10024.csv,5,0.19,0.0,0.77,0.01,0.02,0.01,group,group
2500,C10024_C10024.csv,6,0.75,0.12,0.0,0.13,0.0,0.0,data,data
2501,C10024_C10024.csv,7,0.19,0.0,0.78,0.01,0.01,0.01,group,group
2502,C10024_C10024.csv,8,0.83,0.07,0.0,0.1,0.0,0.0,data,data
2503,C10024_C10024.csv,9,1.0,0.0,0.0,0.0,0.0,0.0,data,data
2504,C10024_C10024.csv,10,0.97,0.02,0.01,0.0,0.0,0.0,data,data
2505,C10024_C10024.csv,11,0.16,0.0,0.83,0.0,0.0,0.01,group,group
2506,C10024_C10024.csv,12,0.9,0.04,0.0,0.06,0.0,0.0,data,data
2507,C10024_C10024.csv,13,0.99,0.01,0.0,0.0,0.0,0.0,data,data
2508,C10024_C10024.csv,14,1.0,0.0,0.0,0.0,0.0,0.0,data,data
2509,C10024_C10024.csv,15,0.96,0.04,0.0,0.0,0.0,0.0,data,data
2510,C10024_C10024.csv,16,0.04,0.0,0.94,0.0,0.0,0.02,group,group
2511,C10024_C10024.csv,17,0.95,0.04,0.0,0.01,0.0,0.0,data,data
2512,C10024_C10024.csv,18,1.0,0.0,0.0,0.0,0.0,0.0,data,data
2513,C10024_C10024.csv,19,1.0,0.0,0.0,0.0,0.0,0.0,data,data
2514,C10024_C10024.csv,20,0.97,0.03,0.0,0.0,0.0,0.0,data,data
2515,C10024_C10024.csv,21,0.07,0.0,0.9,0.0,0.0,0.03,group,group
2516,C10024_C10024.csv,22,0.97,0.0,0.0,0.03,0.0,0.0,data,data
2517,C10024_C10024.csv,23,0.99,0.01,0.0,0.0,0.0,0.0,data,data
2518,C10024_C10024.csv,24,0.98,0.02,0.0,0.0,0.0,0.0,data,data
2519,C10024_C10024.csv,25,0.99,0.01,0.0,0.0,0.0,0.0,data,data
2520,C10024_C10024.csv,26,0.04,0.02,0.0,0.01,0.0,0.93,notes,notes
2521,C10024_C10024.csv,27,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
2522,C10024_C10024.csv,28,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
2523,C10101_C10101.csv,0,0.0,0.0,0.0,0.0,1.0,0.0,metadata,metadata
2524,C10101_C10101.csv,1,0.0,0.0,0.0,0.0,0.98,0.02,metadata,metadata
2525,C10101_C10101.csv,2,0.02,0.0,0.0,0.0,0.98,0.0,metadata,metadata
2526,C10101_C10101.csv,3,0.01,0.0,0.0,0.0,0.94,0.05,metadata,metadata
2527,C10101_C10101.csv,4,0.02,0.0,0.02,0.0,0.96,0.0,metadata,metadata
2528,C10101_C10101.csv,5,0.92,0.03,0.0,0.05,0.0,0.0,header,data
2529,C10101_C10101.csv,6,0.89,0.1,0.0,0.01,0.0,0.0,data,data
2530,C10101_C10101.csv,7,0.97,0.03,0.0,0.0,0.0,0.0,data,data
2531,C10101_C10101.csv,8,0.97,0.03,0.0,0.0,0.0,0.0,data,data
2532,C10101_C10101.csv,9,0.1,0.9,0.0,0.0,0.0,0.0,derived,derived
2533,C10101_C10101.csv,10,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
2534,C10101_C10101.csv,11,0.01,0.0,0.01,0.0,0.11,0.87,notes,notes
2535,C10101_C10101.csv,12,0.0,0.0,0.0,0.0,0.01,0.99,notes,notes
2536,C10099_C10099.csv,0,0.0,0.0,0.0,0.0,1.0,0.0,metadata,metadata
2537,C10099_C10099.csv,1,0.0,0.0,0.01,0.01,0.97,0.01,metadata,metadata
2538,C10099_C10099.csv,2,0.03,0.0,0.18,0.77,0.02,0.0,header,header
2539,C10099_C10099.csv,3,0.57,0.02,0.0,0.39,0.02,0.0,header,data
2540,C10099_C10099.csv,4,0.8,0.2,0.0,0.0,0.0,0.0,derived,data
2541,C10099_C10099.csv,5,0.93,0.07,0.0,0.0,0.0,0.0,data,data
2542,C10099_C10099.csv,6,0.95,0.05,0.0,0.0,0.0,0.0,data,data
2543,C10099_C10099.csv,7,1.0,0.0,0.0,0.0,0.0,0.0,data,data
2544,C10099_C10099.csv,8,0.97,0.03,0.0,0.0,0.0,0.0,data,data
2545,C10099_C10099.csv,9,0.99,0.01,0.0,0.0,0.0,0.0,data,data
2546,C10099_C10099.csv,10,0.96,0.04,0.0,0.0,0.0,0.0,data,data
2547,C10099_C10099.csv,11,0.99,0.01,0.0,0.0,0.0,0.0,data,data
2548,C10099_C10099.csv,12,0.99,0.01,0.0,0.0,0.0,0.0,data,data
2549,C10099_C10099.csv,13,1.0,0.0,0.0,0.0,0.0,0.0,data,data
2550,C10099_C10099.csv,14,0.97,0.03,0.0,0.0,0.0,0.0,data,data
2551,C10099_C10099.csv,15,0.99,0.01,0.0,0.0,0.0,0.0,derived,data
2552,C10099_C10099.csv,16,0.93,0.07,0.0,0.0,0.0,0.0,data,data
2553,C10099_C10099.csv,17,0.97,0.03,0.0,0.0,0.0,0.0,data,data
2554,C10099_C10099.csv,18,1.0,0.0,0.0,0.0,0.0,0.0,data,data
2555,C10099_C10099.csv,19,0.97,0.03,0.0,0.0,0.0,0.0,data,data
2556,C10099_C10099.csv,20,0.99,0.01,0.0,0.0,0.0,0.0,data,data
2557,C10099_C10099.csv,21,1.0,0.0,0.0,0.0,0.0,0.0,data,data
2558,C10099_C10099.csv,22,1.0,0.0,0.0,0.0,0.0,0.0,data,data
2559,C10099_C10099.csv,23,0.99,0.01,0.0,0.0,0.0,0.0,data,data
2560,C10099_C10099.csv,24,1.0,0.0,0.0,0.0,0.0,0.0,data,data
